city;city_ascii;latitude;longitude;country;country_iso2;country_iso3;admin_name;capital;population;places_city;place_name;map_reflink;map_nametag;photo_reference;latitude_google;longitude_google;google_place_id;google_place_rating;google_user_rating;place_types;google_place_vicinity
"Hyderābād";Hyderabad;17.3850;78.4867;India;IN;IND;"Telangāna";admin;10494000;;"Annapurna Mess";https://maps.google.com/maps/contrib/108081877775378371073;"Sai Kumar Gandhi";AcJnMuHz-1XYcXctHFq1sAmQL5LH9w1BTDdXD6OFHp1rubYGXkb1-HQ9K1dpuZopbhUrjGIsRG6LFl_GJtsUZUlLiV8Ygp9_JfAEIxgvCkOwUIi36YvbDX-oV6sKsS3CtsVf3ZrTUPpOFfIDdCKZbWX3j7O8Z89mHczu3ndoTkyU7cLiC-BP;17.3848438;78.48346099999999;ChIJ69jPrdOZyzsR23K1pmUAaFQ;3.8;80;"['restaurant' 'food' 'point_of_interest' 'establishment']";"5-1-783 Troop Bazaar Koti Hyderabad"
"Hyderābād";Hyderabad;17.3850;78.4867;India;IN;IND;"Telangāna";admin;10494000;;"AGRAwala SWEETS Abids";https://maps.google.com/maps/contrib/113149251208279716911;"AGRAwala SWEETS Abids";AcJnMuEeTOwFcvOmzSEOk6qRq7zTVAcwIN_b8A1xl9t4I2d9eSiYmZLL6f2OJfzZ3ZcEBsfrTDqy4rwB8N4SJPfmAk9q-fwmuEKg5yqcMJx4mFwrGHMW2_GvB9VRr1poN3M70Das8vv-ProomF6XOveL_tDEeP0qS357IFt9wxmm48VLbkxs;17.3865529;78.4760453;ChIJyZc9D9aZyzsR4kYKisk0NY8;4.1;1701;"['bakery' 'store' 'restaurant' 'food' 'point_of_interest' 'establishment']";"beside BAJAJ electronics 5-4-18 Jawaharlal Nehru Road Muralidhar Bagh Old Kattal Mandi Abids Hyderabad"
"Hyderābād";Hyderabad;17.3850;78.4867;India;IN;IND;"Telangāna";admin;10494000;;"Pragathi Tiffin Center";https://maps.google.com/maps/contrib/115839285457292323148;"Pragathi Tiffin Center";AcJnMuEBMb8SbW93FQ1jc3qaNuqBzt3-5xVnNIkOEpnDGVXVbQzPghr-9RQflvPzwdC49_bSoYwViPpqWruRiP-pDDfBiCtm-SvOMfXeaYrJzoIVNZ1Ui6sUOhi61MJNRtpkbnz4I9jazYiERkrxlf_XjcL8FIrcNwgmve5sQvIDsWpYaDaD;17.387938;78.4811814;ChIJl2l98zORyzsRLEA720EopvY;4.2;11704;"['restaurant' 'food' 'point_of_interest' 'establishment']";"Near Pargati College H V S Road Hanuman Tekdi Near Pargati College KS Lane Koti Hyderabad"
"Hyderābād";Hyderabad;17.3850;78.4867;India;IN;IND;"Telangāna";admin;10494000;;"Krishna Hotel";https://maps.google.com/maps/contrib/105688082893349003539;"Diviti YOGENDRA";AcJnMuHHOe1UnkmbBYaGrNLNtPLyGbeEmWBnGZ6moGuagsQCZ3Z4J4ZaLnnLFkCxDcQzdwEZOwioXQKLyA-JFrSngpekJnoycIeykt4KMuBAaX9uYTS63968IFriJWGyEGZGW0PUNIWGmVuCUDH4-yHDTPH7SpBUtE7ttxC6Rupf3Pj8LxSz;17.38321;78.4819272;ChIJFXLNbdOZyzsRUt_QerpXgas;3.3;21;"['restaurant' 'food' 'point_of_interest' 'establishment']";"Shop No.150 Pushpanjali Complex Troop Bazaar Koti Hyderabad"
"Hyderābād";Hyderabad;17.3850;78.4867;India;IN;IND;"Telangāna";admin;10494000;;"Tabla Multicuisine Restaurant";https://maps.google.com/maps/contrib/112851472790586591092;"Samsappa Samsudeen";AcJnMuEpDK2P4mRb2EEK3yKrjdqC4j_ufqsKQgXK5hmCgHOaVChzNYNK6d869pQDbeg91hWvPVR-RxXlvmkUFdiaVaNqVBJshhBsiPHDcolmVJ2WeVmYjINf9BLo-DEu-8BXASn28xgyDdR4vqyprZjIR9akClOetdJ3cT1mdhdSMwNzHelP;17.3850872;78.4865817;ChIJG4Lch82ZyzsR2mN5PW_igow;4;31;"['meal_delivery' 'restaurant' 'food' 'point_of_interest' 'establishment']";"2nd Floor APHB Commercial Complex Near Shiva Parvati Theatre Kukatpally Goutam Nagar Badi Chowdi Kachiguda Kukatpally"
"Hyderābād";Hyderabad;17.3850;78.4867;India;IN;IND;"Telangāna";admin;10494000;;"vinayaka tiffin centre";"";"";"";17.3850872;78.4865817;ChIJ-ZudEdCRyzsRtrUepdaihYU;4;1;"['restaurant' 'food' 'point_of_interest' 'establishment']";"h.no.a-995 opposite hanuman templeallwyn colony Phase 1 kukukatpally Hyderabad"
"Hyderābād";Hyderabad;17.3850;78.4867;India;IN;IND;"Telangāna";admin;10494000;;"Gemini Caterers";"";"";"";17.3900213;78.4929784;ChIJ6wb6qcmZyzsRau70Fh0Wq6U;4.5;6;"['restaurant' 'food' 'point_of_interest' 'establishment']";"3-3-56 Kachiguda Station Road Barkatpura Kachiguda Hyderabad"
"Hyderābād";Hyderabad;17.3850;78.4867;India;IN;IND;"Telangāna";admin;10494000;;"Sri Balaji Family Dhaba";https://maps.google.com/maps/contrib/103628408544345776783;"Sri Balaji Family Dhaba";AcJnMuG24nc0NGw46Y2GC3G3w2gmx5rNSjFl784WqgklHdhZy8TEke1AuaiIYZdn3GfgPOHJghxqg9V1SvpsUp4QtuVFIfzgOOIO4i9gf30-5-iKODFiNOeg-U8K3KLhvJCkPNpAXBSXm4zv4nUqFJsuAQ_c8MS6zAOtFnZP80AEtWcXqYBK;17.390392;78.485771;ChIJU7sbMtCZyzsReJu7bWu3dCg;4.1;2695;"['restaurant' 'food' 'point_of_interest' 'establishment']";"beside ACP Office Ramkote X Road beside ACP Office Rajamohallah King Koti Hyderguda"
"Hyderābād";Hyderabad;17.3850;78.4867;India;IN;IND;"Telangāna";admin;10494000;;"Mayur Pan House";https://maps.google.com/maps/contrib/102702587669631251058;"Mayur Pan House";AcJnMuEENOQeRfiL_IAfI293wYZ3RgN9SAQxrtokFh1ABB4YdTQdWKwTCibqSyb2Lcp8q56pedQ-ocx8184HEtMSITmHgwIt6bUuyIZGQOeuxeDqEj6rDapvqymF7C2YR0zbDi7PJ1fo1hiHDSst_wB0wh2z8OQAdqCxWXfu683HuPXzVBnt;17.389225;78.48073579999999;ChIJGdRWzNaZyzsRFzIpFZs6CfA;4.2;6431;"['store' 'restaurant' 'food' 'point_of_interest' 'establishment']";"Needs Arcade 4-3-548 14 Hyderabad"
"Hyderābād";Hyderabad;17.3850;78.4867;India;IN;IND;"Telangāna";admin;10494000;;"Roshan-Da-Dhaba (Exclusive Punjabi Restaurant)";https://maps.google.com/maps/contrib/116722010220171787229;"Prakash Aavula";AcJnMuG_HW7uP2pts-3yykTqTuLAl53IP0cbjTngKrZdzIz81dxzXrt7KDEBQ81eUZwH-GnJt72XeLhex_K_4GnmDL23G0AiFG9-9TTTqVNn7A93OS7ZNHRzmiHmwxHlwfZE0aVhkEHuJbBgZJH6aU6ctIooSHMCGemL0Gzaee5EYU6wCuL-;17.3905386;78.4919362;ChIJqyfjKc-ZyzsRlzEeMk9hEjE;3.7;20;"['restaurant' 'food' 'point_of_interest' 'establishment']";"9FRR+6Q7 opposite Hotel Panchratan Kachiguda Station Road Kachiguda Hyderabad"
"Hyderābād";Hyderabad;17.3850;78.4867;India;IN;IND;"Telangāna";admin;10494000;;"Royal Tiffin Centre";https://maps.google.com/maps/contrib/117981467783859159105;"Royal Tiffin Center";AcJnMuGNp_uKDKvoWlJhRs1AHBYPJDJWifDag0S6UyfH9azbiZyo8p_2rERGnrYc3SFpKJkwjUao-aeJua4na4fhQ8KMSXdphFFouni9rD8-rcJ682KMEQbyDIyhY9ZcQbp1S-THGSjcTJOZ4NQALDv6A-eaXf0qbA_rJORg2TaxjXaWX2uA;17.389466;78.4804011;ChIJp9E_0daZyzsR6bXExQIuwIs;4.1;10330;"['restaurant' 'food' 'point_of_interest' 'establishment']";"4/1/896 Tilak Road Hanuman Tekdi Abids Hyderabad"
"Hyderābād";Hyderabad;17.3850;78.4867;India;IN;IND;"Telangāna";admin;10494000;;"Siddhartha Coffee Shop A/C";https://maps.google.com/maps/contrib/101204681649152567416;"Sachit Mathur";AcJnMuFCKTBRBFNAKbaE3MnJ16ynh7UWZ294zPR5x_g0paQqDWfPhCPpkzHtLBgs48IKv1lQXmc3uFpujBgAPCkgq7FgcoPrLQcD8fxcHFDAF7wcsS85Oz8HiPmdCfBD6o1GpKOTDJoWiMQauYrOtnqy60Bguqb6NIGXxv61xYe3SwjIWBg8;17.38583;78.478714;ChIJd7SbMNSZyzsRKoj9eWat9nM;3.9;442;"['restaurant' 'cafe' 'store' 'food' 'point_of_interest' 'establishment']";"No. 4-1-465/466 Bank Street Abids Hyderabad"
"Hyderābād";Hyderabad;17.3850;78.4867;India;IN;IND;"Telangāna";admin;10494000;;"Oye Pizza";https://maps.google.com/maps/contrib/108443416806845476383;"Praneeth e";AcJnMuFnOrexqfgRxzLWazmiue1Q_odpsprPnJNZAt3A1iijW1aJ7yKrbb17aRD0YSCk2dY-X49UwznELbtVQWCbL3QWNsIrg5vGytmOB06lfJi9q6X3dDMQ1K3mDMt93sj873D5QK_YEnDgndhae67AbsmjZqQdM0AzkQ4CYOKsF0BpQ9ei;17.3920009;78.4800564;ChIJKatMN9eZyzsRCTEDRx9YBJ8;3.9;385;"['restaurant' 'food' 'point_of_interest' 'establishment']";"Shop No. 4-1-1228/1 Kamineni hospital road Bogulkunta Abids Hyderabad"
"Hyderābād";Hyderabad;17.3850;78.4867;India;IN;IND;"Telangāna";admin;10494000;;"Vinay Pan Mahal A/C";https://maps.google.com/maps/contrib/117602898418634013373;"Support directindia";AcJnMuHOCdnASS2zaK8lIrcbCQqAx3t6-PyI02d3XZmaViIlsu2Tb-iocrf3qd8pIqZLf7-E0n2lyuNOZhmA-3mG8KUiHHmfcxei4-2hXgixE7viJqMJ37wfP3zzVt81FQptYzOuhrPh_VWcpk_7K2DeoP4D3EzOKd3DXC2-z5qT8jeUo9L1;17.3861702;78.476805;ChIJKaUo5tWZyzsRQdJr0XS52g0;4.1;196;"['cafe' 'store' 'restaurant' 'food' 'point_of_interest' 'establishment']";"Shop No.6 NTR Estate Jawaharlal Nehru Road Abids Hyderabad"
"Hyderābād";Hyderabad;17.3850;78.4867;India;IN;IND;"Telangāna";admin;10494000;;"Al Saud Mandi";https://maps.google.com/maps/contrib/109421509368127092034;"Al Saud Mandi";AcJnMuEiOmcVkYLbtLG3Lga-4jfYrmtSbkuvTvp7D-JtavwLkYtLTMRCiZiqflOWmRwrAlIlUo_ii88O5kK1AECadBM0PnawjgyP9elh-XIPJtRuflj3RMzrBnamVk1qMnqR4vuQFzlOWSAhOXf89sVBaBvN4ETnEMOi3Sfty2ezVI8zah4r;17.3944441;78.48472749999999;ChIJe1Xl89qZyzsRqlNBbi54wKI;4;6708;"['restaurant' 'food' 'point_of_interest' 'establishment']";"Beside St. Joseph's Public School King Koti Hyderabad"
Lucknow;Lucknow;26.8500;80.9500;India;IN;IND;"Uttar Pradesh";admin;3382000;;"Clarks Avadh Lucknow";https://maps.google.com/maps/contrib/108872536641458111180;"Clarks Avadh Lucknow";AcJnMuEPmgVcEGSeGZo_DGFD5Gv7Ss34X_jL1xcmVApWwL4daCGgoeoMCGBjUrnbVkmvCHByTdpmEA9kDzcwf4SOCExVLphxeyuqdA_RXUgAezYusl23J7ofzYspqh-SQIEGvXMCcqfLVWuuNVGjbbPWItjPEEjqp-UylaU_7lJ0jBntbUQM;26.856651;80.9354305;ChIJ0_78kaH9mzkRkYXbdsT-x3Q;4.3;10731;"['lodging' 'bar' 'restaurant' 'point_of_interest' 'food' 'establishment']";"8 Mahatma Gandhi Marg Narpatkhera Hazratganj Lucknow"
Lucknow;Lucknow;26.8500;80.9500;India;IN;IND;"Uttar Pradesh";admin;3382000;;Kayenaat;https://maps.google.com/maps/contrib/103890269732451282481;Kayenaat;AcJnMuEe36CrQsARz42GzaiTl0eU4sMY_bMsXco0SdgppjuZoRHnygeRj6CaF5Bhkuxc7oCyV-d6gZmJoKnrx_Y8Dcn8U5P1Rxhck1bgj6Jd3TaYBBco8G85QVU7_JPZwo0ftZMLI-AjoXb2CLHpssXe82GN2-Ph78vPXYGXkVOr0zse4PWB;26.8492672;80.95170730000001;ChIJq6palw_9mzkR_BbtVv7lU40;3;2;"['lodging' 'restaurant' 'point_of_interest' 'food' 'store' 'establishment']";"Ramtirth Marg Hazratganj Lucknow"
Lucknow;Lucknow;26.8500;80.9500;India;IN;IND;"Uttar Pradesh";admin;3382000;;"The Grand Radiant-3 Star Hotel in Lucknow";https://maps.google.com/maps/contrib/107913072364377213413;"The Grand Radiant-3 Star Hotel in Lucknow";AcJnMuELg4U0KWJSUnwPjUxGMSAEI7Lk7Qu8m9b4gEFJRa9pgwdQrUw3ad7-0Z6tNUpWKLIu6x-3Qj9uUhsW-4w62kThYThBcok7ttb4uogExnnDH-MX_-r6EYU93WOcR8Y8obSvUK9LVEv738rONBhF0r65fOt1WSXGcA53JFyhHD3qxzzz;26.8426614;80.9366533;ChIJY1VVVQn9mzkRhuQmJuUtniw;4;2416;"['lodging' 'restaurant' 'point_of_interest' 'food' 'establishment']";"near Odean Cinema 36 Cantonment Road Lalbagh Lucknow"
Lucknow;Lucknow;26.8500;80.9500;India;IN;IND;"Uttar Pradesh";admin;3382000;;"La Place Sarovar Portico Lucknow";https://maps.google.com/maps/contrib/104266299319669280134;"The Terrace Grill La Place Sarovar Portico";AcJnMuHfmR9vmGEN7uKiCgxJ74WY3d1n1-fbg_uJK2gYAhchH3QpcfGqIFdtjLgAFfpmS_TXtC_E_1GCAOJVckJZGByVAobMWDrqcJgJIPTM_19isGRhgcfj-4EMHSHsYjzUsZ1zDaExhXzc4WKL35a5micQYxLQujzwVQ3KJ1CRRM3do4E5;26.8531658;80.94340059999999;ChIJB_0sOQb9mzkRz9nFP_bIhSE;4.2;2673;"['lodging' 'restaurant' 'point_of_interest' 'food' 'establishment']";"6 Shahnajaf Road Hazratganj Lucknow"
Lucknow;Lucknow;26.8500;80.9500;India;IN;IND;"Uttar Pradesh";admin;3382000;;"Ram Asrey Sweets";https://maps.google.com/maps/contrib/105048298846170326251;"Vishal Srivastava";AcJnMuESLMR-i9KkZMCXq0rzdcIMtMz_GVk_qKwP65XwUAdl-LiHFnHnu4cuH_gbILvIr_lfMcRVboHXTHRfO9CCs2Qg7I7GOdFztLOGV98UtlSmCXWC0wbfsZcROz0uY8Oojy5RADyTAu7sTIWrC5WUZr6GLv0gK8gAb4nlrgsGUmILBBtB;26.8500278;80.9436413;ChIJXRmXLgj9mzkRLp8kfGm3eSw;4.1;3463;"['restaurant' 'point_of_interest' 'food' 'store' 'establishment']";"43 near Leela Theatre 48 Naval Kishore Road Hazratganj Lucknow"
Lucknow;Lucknow;26.8500;80.9500;India;IN;IND;"Uttar Pradesh";admin;3382000;;"Open Air Restaurant";https://maps.google.com/maps/contrib/100238350178992749530;"Sourjya Singh";AcJnMuFwdQHl5YcQBO5WTuLxnqt-dn0VIOEjuQkJ5l1riB1TaRyEN3jA6iPpmBWLkaNSP4_1ujksu-wiRxpsAOWAsv0UtK-tjEMXbuRhCKbVTCjQUtpn2_DtDfBgI0RBLvrsnDVAKxa6sA_XKwCUrfwOyAVWdNCLLsmJbiyV5chMggLB_XrI;26.8527265;80.9369348;ChIJhZncBqT9mzkR51y0HPpXE4k;4.1;2695;"['restaurant' 'point_of_interest' 'food' 'establishment']";"Near Tulsi Theatre Osama Talha Road Hazratganj Lucknow"
Lucknow;Lucknow;26.8500;80.9500;India;IN;IND;"Uttar Pradesh";admin;3382000;;"Cooperative Indian Coffee House";https://maps.google.com/maps/contrib/115960779214766230735;"The MaestrO vlogs";AcJnMuFszpmRisJiWfTypfcS50Yv_urp-kPkLEPORO9CKSU5jCsN6QpOooQRRZ2sw6jFXKsb6Oe0o30TSCsyIGBqhDLPOUkQOvVlJDzUQ5uLkFz-eSsXPQFkwlo2RlKbUzBdaFar3JYnvNBJTjpbpX5z5mS3h1i-VeBvy1a9KuLHjavTF4Vu;26.8472513;80.9462463;ChIJp7NeJQb9mzkR1i0_3sbLydg;3.6;188;"['cafe' 'restaurant' 'point_of_interest' 'food' 'store' 'establishment']";"RWWW+WF5 Ashok Marg Hazratganj Lucknow"
Lucknow;Lucknow;26.8500;80.9500;India;IN;IND;"Uttar Pradesh";admin;3382000;;"DOSA PLAZA SAHARA GANJ MALL";https://maps.google.com/maps/contrib/110225134774759685045;"DOSA PLAZA SAHARA GANJ MALL";AcJnMuEh0v405BT3RsSZlyjxzq7DxbzGmc7aQTuTLEYgoU5B516XLK1pyFpEfURJsv8Fqwn3zpfCWS-yLormrdDgTV0wMjJ7d0eQCVUM5eO_C46814wQCHC7JlrrsUxOu7pi7IoictYofHQ7xk4mq1fIb6utsTtfcTaoWXYcMdoLnHuHwYnM;26.8555775;80.94583940000001;ChIJ8-31sgv9mzkRbniAp_U9qAo;3.8;1556;"['restaurant' 'point_of_interest' 'food' 'establishment']";"Shop No.406 4th Floor Saharaganj Mall Shahnajaf Road Hazratganj Lucknow"
Lucknow;Lucknow;26.8500;80.9500;India;IN;IND;"Uttar Pradesh";admin;3382000;;"Chinese Kitchen";https://maps.google.com/maps/contrib/106298861421335329402;"Shivam Singh";AcJnMuFkyLjlcoJbTq8lmbfkgqPBso0fYWfnWvMbAuTZplUokMCzpwc3SsJr6bdzta3O8Ir6F43_hp6v2ERg038tWmK4jYoMr7O3kIIFazfOQvxiGPw1Mwgpi0RZ-W201zPK7-Q2GqdW0H6pioD1WIoXHCiis0YUMkayKe0NIovIFcK7-nBS;26.8552629;80.9457439;ChIJl97WSgr9mzkRKXgX7SNBlNo;3.6;258;"['restaurant' 'point_of_interest' 'food' 'establishment']";"Shop No. 415 4th Floor Saharaganj Shahnajaf Road Prem Nagar Hazratganj Lucknow"
Lucknow;Lucknow;26.8500;80.9500;India;IN;IND;"Uttar Pradesh";admin;3382000;;Rollarappaa;https://maps.google.com/maps/contrib/107859416061607755504;"PRAYANK VERMA";AcJnMuHEx0gvDItbb1Ej1BLIaluSbjlqZx_j1yVovxd3Meqp9BpJb7u-RdPCuD0PGycCpOJOgGuGv2_VxKr5Hhz8kQYqJ18IBLxsEhGrJkNDvAmR5fdtJvasRbID2Yj3Nnnb2CGGyJi9ire4bcIob0OyhUkVEE1EkNOjO23NUYiq2z3Do3gw;26.8529773;80.9491176;ChIJzXx_sA79mzkR4ZtJZnwlpyw;3.6;132;"['restaurant' 'point_of_interest' 'food' 'establishment']";"19 AGround Floor HALA Complex Ashok Marg Hazratganj Lucknow"
Lucknow;Lucknow;26.8500;80.9500;India;IN;IND;"Uttar Pradesh";admin;3382000;;"Honey Comb";"";"";"";26.854508;80.952578;ChIJ9f1-5w39mzkRcaQQ6xlNniY;"";"";"['restaurant' 'point_of_interest' 'food' 'establishment']";"VX33+R24 Rana Pratap Marg Civil Lines Lucknow"
Lucknow;Lucknow;26.8500;80.9500;India;IN;IND;"Uttar Pradesh";admin;3382000;;"Madras Restaurant";https://maps.google.com/maps/contrib/105394501312969854114;"Omeir Afghen";AcJnMuFSQvK2WRP8JMWGum35KucL1mVKgxHkzQBjfK0-TWVT0L8-1hSpPr7SVM_4QPSjmU1l6hq9xc3_xvo0GlQ0Xn1kN6Q2YWIHcBGKwr2wjkV8Pqs3CNkGz-sjUHFG6A60oOJ4Jo_z8EMfkK6JjE_NRbWj1fvu2kk4Ml278SeTdgUCi3YD;26.8484837;80.9450719;ChIJLV8DZQj9mzkR7JwFLNRzAE0;3.9;745;"['restaurant' 'point_of_interest' 'food' 'establishment']";"Market Area opp. New Hazratganj Lucknow"
Lucknow;Lucknow;26.8500;80.9500;India;IN;IND;"Uttar Pradesh";admin;3382000;;"Sky Mirage Lounge";https://maps.google.com/maps/contrib/114831573496418401270;"Sky Mirage Lounge";AcJnMuH-6khsy5Usb5rtO-L0v7hF_MvDhG0VbcqnNs5W_3h9yBjrpCKMv_tWdg1Fy1tlmvO5fOUzwP20VOaDl_A_OVfzOODvGEd4iGuH4JrdBPjvrbhV5NoVtQArocTdBrvJxJXWmOGwksVbDeydH7gzqCFjJm8EWDkkDY-Ui36wpfF8-dx9;26.8434477;80.9498157;ChIJnx6_agT9mzkRbU4aD0UwpSY;4;2385;"['restaurant' 'cafe' 'bar' 'point_of_interest' 'food' 'store' 'establishment']";"5 Drosia Towers 5 Park Road Hazratganj Lucknow"
Lucknow;Lucknow;26.8500;80.9500;India;IN;IND;"Uttar Pradesh";admin;3382000;;Fillers;"";"";"";26.8533621;80.94753539999999;ChIJl9meWQn9mzkRu7GYgfJWYj4;3;1;"['restaurant' 'point_of_interest' 'food' 'establishment']";"3 Sapru Marg Prem Nagar Hazratganj Lucknow"
Lucknow;Lucknow;26.8500;80.9500;India;IN;IND;"Uttar Pradesh";admin;3382000;;"King of Chaat";https://maps.google.com/maps/contrib/103166021597134967036;"jeff “Start a Website” Dez";AcJnMuH1KLxby-mcVLP9uRpNtOmAz0WHSRADU9hQlfK4kyXbkA4R4E3AI868QJVgPUPQ9QF_5GKx2oL9oEEnhQg10514jZnUXmx85R1CcsjKjzdnkhoAr75nd6zysqhdmtcj7kMcmI3GkYbv7yMYE8FoJAnFAsaSKsgdefT5LY2ddeSpvxRP;26.8529512;80.9379439;ChIJ-TL-s6b9mzkREqAiBZYEliQ;3.8;392;"['restaurant' 'point_of_interest' 'food' 'establishment']";"अंडरग्राउंड पार्किंग near Kd Singh metro station opposite Sarojini Naidu Park महात्मा गाँधी मार्ग हजरतगंज लखनऊ"
Lucknow;Lucknow;26.8500;80.9500;India;IN;IND;"Uttar Pradesh";admin;3382000;;"Bombay Pav Bhaji";https://maps.google.com/maps/contrib/116365758453569538936;"देश दीपक";AcJnMuGhoD4lCSrJP6nT7Mcr-lfESIi2zQOkzUIbtPH-TGie8LUy4P4NYvcZNGF4_bL37HW7Nv-T1JpXh-kQY93m86D7vk04LeYQXs-iIfXTsG2RinNCkJD1N9AZgUwYNAx2VTo_26ZxU-OM6PI_XoyKaRcgWhV7AIY9tkNNhVgQnhJ12492;26.8510473;80.9432872;ChIJTYKu0wn9mzkRgExQhEVOVuA;4;5421;"['restaurant' 'point_of_interest' 'food' 'establishment']";"Shahnajaf Road Hazratganj Lucknow"
Lucknow;Lucknow;26.8500;80.9500;India;IN;IND;"Uttar Pradesh";admin;3382000;;"Hot Spoons Catering";https://maps.google.com/maps/contrib/108886250953725850175;"Hot Spoons Catering";AcJnMuHAn0tf5WEAVnR2ZR30-f9m6xWxi2WFb-3M9h7HCAmtbwXpzVlpbEBJFe4jjIfEVeY-3UliA_3r1PK705NAeujEue01jITcXhYD5dbJSmJDOZcyctGB0Z-B2SGd7kKjhwzlxFQU8Yf1ZoctIiYmRShhzuyG1KXe8SN4apHMi7Y-x8wk;26.8501403;80.9504493;ChIJWzWjqlX9mzkRl1814mtwgAA;3.7;66;"['restaurant' 'point_of_interest' 'food' 'establishment']";"Office opp. Trade Tax Building 2 MeeraBai Marg Hazratganj Lucknow"
Lucknow;Lucknow;26.8500;80.9500;India;IN;IND;"Uttar Pradesh";admin;3382000;;"Bhawani Foods";https://maps.google.com/maps/contrib/113250323151100531806;"Bhawani Foods";AcJnMuElZBrciYtx0zeSrgZNqGw3XGxBcmC00IwI-_Nk0V5r7d4Hheaqug5Un3ZUqV_0xcP_-VRtOC7sirQ0MIM-MoTqVph0Fr4knNeRwIEeDv9xe_1ZU4VaJ36dlxRlyqLh1RuHA18U6Bp5HT6si-7cZyVwTLHaCsWGiidtVVPK_xP69JPE;26.8514371;80.94859319999999;ChIJhaqqqg79mzkRPcH-zpdQThU;4.5;12;"['cafe' 'restaurant' 'point_of_interest' 'food' 'establishment']";"15 Ashok MargSBI BuildingNear--Shakti Bhawan Opp--CitiBank Lucknow"
Lucknow;Lucknow;26.8500;80.9500;India;IN;IND;"Uttar Pradesh";admin;3382000;;"High Point";https://maps.google.com/maps/contrib/104262344285597125354;"Thefood Loverzzz";AcJnMuFbxjVFkDLZdIbt5aohwodqNRf5484FhYV9HuOvUHJU_sK0Q5jOTlxyhJx1yCRVn8jwPImtkUsSOQkHVBafcweA-axdUyESdiDWCjcYbT_0kakAbfnz0AadmLMI5tBiTHlNVKFFXE_sr_sidka-Q710KMds3EG6UG4KWCo9zkTjlkP3;26.8529276;80.9487434;ChIJN7jtsQ79mzkRw3PeoaokXAc;4.3;49;"['restaurant' 'point_of_interest' 'food' 'establishment']";"3 Sapru Marg Prem Nagar Hazratganj Lucknow"
